mesh_ui,canonical,synonym
D018303,Ganglioglioma,"ganglioglioma, benign"
D018303,Ganglioglioma,"ganglioglioma, intracranial"
D018303,Ganglioglioma,"ganglioglioma, malignant"
D018303,Ganglioglioma,ganglioglioma
D018304,"Esthesioneuroblastoma, Olfactory","esthesioneuroblastoma, olfactory"
D018305,Ganglioneuroblastoma,ganglioneuroblastoma
D018306,Neurocytoma,neurocytoma
D018306,Neurocytoma,"neurocytoma, central"
D018307,"Neoplasms, Squamous Cell","neoplasms, squamous cell"
D018307,"Neoplasms, Squamous Cell",squamous cell cancer
D018308,"Papilloma, Inverted","papilloma, inverted"
D018309,"Neoplasms, Gonadal Tissue","neoplasms, gonadal tissue"
D018310,Sertoli-Leydig Cell Tumor,sertoli-leydig cell tumor
D018311,Luteoma,luteoma
D018311,Luteoma,pregnancy luteoma
D018312,Sex Cord-Gonadal Stromal Tumors,gynandroblastoma
D018312,Sex Cord-Gonadal Stromal Tumors,sex cord-gonadal stromal tumors
D018315,"Glioma, Subependymal","glioma, subependymal"
D018315,"Glioma, Subependymal","subependymal astrocytoma, adult"
D018315,"Glioma, Subependymal",subependymal gliosis
D018316,Gliosarcoma,gliosarcoma
D018317,Nerve Sheath Neoplasms,perineurioma
D018317,Nerve Sheath Neoplasms,nerve sheath neoplasms
D018317,Nerve Sheath Neoplasms,peripheral nerve sheath tumors
D018318,"Neurofibroma, Plexiform","neurofibroma, plexiform"
D018319,Neurofibrosarcoma,neurofibrosarcoma
D018319,Neurofibrosarcoma,malignant peripheral nerve sheath tumors
D018321,Neurothekeoma,neurothekeoma
D018322,Angiofibroma,angiofibroma
D018323,"Hemangioendothelioma, Epithelioid","hemangioendothelioma, epithelioid"
D018324,"Hemangioma, Capillary","hemangioma, capillary"
D018325,Hemangioblastoma,multiple hemangioblastomas
D018325,Hemangioblastoma,hemangioblastoma
D018326,Nevi and Melanomas,nevi and melanomas
D018327,Hutchinson's Melanotic Freckle,hutchinson's melanotic freckle
D018328,"Melanoma, Amelanotic","melanoma, amelanotic"
D018329,"Nevus, Blue",cellular blue nevus
D018329,"Nevus, Blue","nevus, blue"
D018330,"Nevus, Intradermal","nevus, intradermal"
D018331,"Nevus, Spindle Cell","nevus, spindle cell"
D018332,"Nevus, Epithelioid and Spindle Cell","nevus, epithelioid and spindle cell"
D018333,"Odontogenic Cyst, Calcifying","odontogenic cyst, calcifying"
D018335,Rhabdoid Tumor,rhabdoid tumor
D018344,"T-Lymphocytopenia, Idiopathic CD4-Positive","t-lymphocytopenia, idiopathic cd4-positive"
D018347,Hepadnaviridae Infections,hepadnaviridae infections
D018352,Coronavirus Infections,coronavirus infections
D018352,Coronavirus Infections,middle east respiratory syndrome
D018353,Rhabdoviridae Infections,rhabdoviridae infections
D018354,Alphavirus Infections,alphavirus infections
D018354,Alphavirus Infections,barmah forest virus infection
D018354,Alphavirus Infections,semliki forest virus infection
D018354,Alphavirus Infections,o'nyong-nyong virus infection
D018354,Alphavirus Infections,sagiyama virus infection
D018354,Alphavirus Infections,sindbis fever
D018354,Alphavirus Infections,getah virus infection
D018354,Alphavirus Infections,mayaro virus infection
D018355,Rubivirus Infections,rubivirus infections
D018357,Respiratory Syncytial Virus Infections,respiratory syncytial virus infections
D018358,Neuroendocrine Tumors,neuroendocrine tumors
D018365,"Neoplasm, Residual",residual tumor
D018365,"Neoplasm, Residual",residual cancer
D018365,"Neoplasm, Residual","neoplasm, residual"
D018366,"Vasculitis, Leukocytoclastic, Cutaneous","vasculitis, leukocytoclastic, cutaneous"
D018370,Leukocyte-Adhesion Deficiency Syndrome,leukocyte-adhesion deficiency syndrome
D018376,Cardiovascular Abnormalities,cardiovascular abnormalities
D018382,Thyroid Hormone Resistance Syndrome,thyroid hormone resistance syndrome
D018382,Thyroid Hormone Resistance Syndrome,generalized resistance to thyroid hormone
D018409,Foot Injuries,foot injuries
D018409,Foot Injuries,turf toe
D018410,"Pneumonia, Bacterial","pneumonia, bacterial"
D018419,Primate Diseases,primate diseases
D018420,Ape Diseases,ape diseases
D018424,"Cholesteatoma, Middle Ear","cholesteatoma, middle ear"
D018437,Brown-Sequard Syndrome,brown-sequard's paralysis
D018437,Brown-Sequard Syndrome,brown-sequard syndrome
D018437,Brown-Sequard Syndrome,spastic spinal monoplegia syndrome
D018438,Blue Toe Syndrome,blue toe syndrome
D018442,"Lymphoma, B-Cell, Marginal Zone","lymphoma, b-cell, marginal zone"
D018455,Protein S Deficiency,protein s deficiency
D018457,"Placenta, Retained","placenta, retained"
D018458,Persistent Vegetative State,post-comatose unawareness state
D018458,Persistent Vegetative State,transient vegetative state
D018458,Persistent Vegetative State,post-traumatic vegetative state
D018458,Persistent Vegetative State,permanent vegetative state
D018458,Persistent Vegetative State,vegetative state
D018458,Persistent Vegetative State,prolonged post-traumatic unawareness
D018458,Persistent Vegetative State,minimally conscious state
D018458,Persistent Vegetative State,persistent vegetative state
D018459,Lichen Sclerosus et Atrophicus,lichen sclerosus et atrophicus
D018460,"Fractures, Comminuted","fractures, comminuted"
D018461,Soft Tissue Infections,soft tissue infections
D018467,"Positive-Pressure Respiration, Intrinsic","positive-pressure respiration, intrinsic"
D018476,Hypokinesia,hypodynamia
D018476,Hypokinesia,hypokinesia
D018476,Hypokinesia,"hypokinesia, antiorthostatic"
D018476,Hypokinesia,bradykinesia
D018487,"Ventricular Dysfunction, Left","ventricular dysfunction, left"
D018487,"Ventricular Dysfunction, Left",left ventricular systolic dysfunction
D018487,"Ventricular Dysfunction, Left",left ventricular diastolic dysfunction
D018488,"Bone Demineralization, Pathologic","bone demineralization, pathologic"
D018497,"Ventricular Dysfunction, Right","ventricular dysfunction, right"
D018500,"Diabetes Insipidus, Nephrogenic","nephrogenic diabetes insipidus, type i"
D018500,"Diabetes Insipidus, Nephrogenic",adh-resistant diabetes insipidus
D018500,"Diabetes Insipidus, Nephrogenic",acquired nephrogenic diabetes insipidus
D018500,"Diabetes Insipidus, Nephrogenic","nephrogenic diabetes insipidus, type ii"
D018500,"Diabetes Insipidus, Nephrogenic","diabetes insipidus, nephrogenic"
D018500,"Diabetes Insipidus, Nephrogenic",congenital nephrogenic diabetes insipidus
D018512,Parasitemia,parasitemia
D018549,Cryptogenic Organizing Pneumonia,cryptogenic organizing pneumonia
D018567,"Breast Neoplasms, Male",male breast cancer
D018567,"Breast Neoplasms, Male","breast neoplasms, male"
D018589,Gastroparesis,gastroparesis
D018601,King's Evil,king's evil
D018602,Milk Sickness,milk sickness
D018630,"Vitreoretinopathy, Proliferative","vitreoretinopathy, proliferative"
D018633,Pulmonary Atresia,pulmonary atresia
D018636,Hypoplastic Left Heart Syndrome,hypoplastic left heart syndrome
D018640,Stomatognathic System Abnormalities,stomatognathic system abnormalities
D018658,Ventricular Septal Rupture,ventricular septal rupture
D018658,Ventricular Septal Rupture,ventricular septal perforation
D018677,Tooth Injuries,tooth injuries
D018701,Mononegavirales Infections,mononegavirales infections
D018702,Filoviridae Infections,filoviridae infections
D018754,Ventricular Dysfunction,ventricular dysfunction
D018761,Multiple Endocrine Neoplasia Type 1,multiple endocrine neoplasia type 1
D018771,Arthralgia,polyarthralgia
D018771,Arthralgia,arthralgia
D018777,Multiple Chemical Sensitivity,multiple chemical sensitivity
D018778,Hantavirus Infections,hantavirus infections
D018781,Tension-Type Headache,tension-vascular headache
D018781,Tension-Type Headache,tension-type headache
D018783,"Impotence, Vasculogenic","impotence, venogenic"
D018783,"Impotence, Vasculogenic","impotence, arteriogenic"
D018783,"Impotence, Vasculogenic","impotence, vasculogenic"
D018784,Abdominal Abscess,abdominal abscess
D018785,Tricuspid Atresia,tricuspid atresia
D018792,"Encephalitis, Viral","encephalitis, viral"
D018798,"Anemia, Iron-Deficiency","anemia, iron-deficiency"
D018804,Hantavirus Pulmonary Syndrome,hantavirus pulmonary syndrome
D018805,Sepsis,severe sepsis
D018805,Sepsis,sepsis
D018805,Sepsis,pyemia
D018805,Sepsis,septicemia
D018813,Multiple Endocrine Neoplasia Type 2a,multiple endocrine neoplasia type 2a
D018814,Multiple Endocrine Neoplasia Type 2b,multiple endocrine neoplasia type 2b
D018827,"Carcinoma, Lewis Lung","carcinoma, lewis lung"
D018856,"Cystitis, Interstitial",painful bladder syndrome
D018856,"Cystitis, Interstitial","cystitis, chronic interstitial"
D018856,"Cystitis, Interstitial","cystitis, interstitial"
D018860,Sneddon Syndrome,sneddon syndrome
D018876,Environmental Illness,environmental illness
D018877,Sick Building Syndrome,sick building syndrome
D018879,Ventricular Premature Complexes,ventricular premature complexes
D018880,Atrial Premature Complexes,atrial premature complexes
D018882,Heat Stress Disorders,heat stress disorders
D018882,Heat Stress Disorders,heat fatigue
D018882,Heat Stress Disorders,heat syncope
D018882,Heat Stress Disorders,heat cramps
D018882,Heat Stress Disorders,exertional heat illness
D018883,Heat Stroke,heat stroke
D018886,"Aphasia, Conduction","aphasia, conduction"
D018887,Landau-Kleffner Syndrome,landau-kleffner syndrome
D018888,"Aphasia, Primary Progressive","aphasia, primary progressive"
D018901,Peroxisomal Disorders,hyperpipecolic acidemia
D018901,Peroxisomal Disorders,"peroxisomal dysfunction, single"
D018901,Peroxisomal Disorders,"peroxisomal dysfunction, general"
D018901,Peroxisomal Disorders,peroxisomal disorders
D018901,Peroxisomal Disorders,"peroxisomal dysfunction, multiple"
D018901,Peroxisomal Disorders,"adrenoleukodystrophy, neonatal"
D018902,"Chondrodysplasia Punctata, Rhizomelic","chondrodysplasia punctata, rhizomelic"
D018908,Muscle Weakness,muscle weakness
D018917,"Optic Neuropathy, Ischemic",anterior ischemic optic neuropathy
D018917,"Optic Neuropathy, Ischemic",posterior ischemic optic neuropathy
D018917,"Optic Neuropathy, Ischemic","optic neuropathy, ischemic"
D018917,"Optic Neuropathy, Ischemic",nonarteritic anterior ischemic optic neuropathy
D018921,Leukostasis,leukostasis
D018923,Persian Gulf Syndrome,persian gulf syndrome
D018934,Fournier Gangrene,fournier gangrene
D018979,"Myositis, Inclusion Body","inclusion body myopathy, sporadic"
D018979,"Myositis, Inclusion Body","myositis, inclusion body"
D018980,Williams Syndrome,williams syndrome
D018981,Congenital Disorders of Glycosylation,congenital disorders of glycosylation
D019042,Muscle Neoplasms,muscle neoplasms
D019042,Muscle Neoplasms,cancer of muscle
D019043,Vascular Neoplasms,vascular neoplasms
D019046,Bone Marrow Neoplasms,bone marrow neoplasms
D019048,Prostatic Intraepithelial Neoplasia,prostatic intraepithelial neoplasia
D019052,"Depression, Postpartum","depression, postpartum"
D019052,"Depression, Postpartum",postnatal dysphoria
D019053,HIV Enteropathy,hiv enteropathy
D019080,Cafe-au-Lait Spots,cafe-au-lait spots
D019082,Smith-Lemli-Opitz Syndrome,7-dehydrocholesterol reductase deficiency
D019082,Smith-Lemli-Opitz Syndrome,"smith-lemli-opitz syndrome, type ii"
D019082,Smith-Lemli-Opitz Syndrome,smith-lemli-opitz syndrome
D019082,Smith-Lemli-Opitz Syndrome,"smith-lemli-opitz syndrome, type i"
D019115,"Fasciitis, Necrotizing","fasciitis, necrotizing"
D019121,Burkholderia Infections,burkholderia infections
D019121,Burkholderia Infections,burkholderia cepacia infection
D019121,Burkholderia Infections,burkholderia cepacia sepsis
D019142,"Hemorrhagic Fever, Ebola","hemorrhagic fever, ebola"
D019150,Neuroaxonal Dystrophies,juvenile neuroaxonal dystrophy
D019150,Neuroaxonal Dystrophies,late infantile neuroaxonal dystrophy
D019150,Neuroaxonal Dystrophies,neuroaxonal dystrophies
D019150,Neuroaxonal Dystrophies,infantile neuroaxonal dystrophy
D019150,Neuroaxonal Dystrophies,adult neuroaxonal dystrophy
D019189,Iron Metabolism Disorders,iron metabolism disorders
D019190,Iron Overload,iron overload
D019214,Gingival Overgrowth,gingival overgrowth
D019217,Tooth Attrition,tooth attrition
D019226,Oral Ulcer,oral ulcer
D019247,HIV Wasting Syndrome,hiv wasting syndrome
D019280,Branchio-Oto-Renal Syndrome,branchiootorenal syndrome 1
D019280,Branchio-Oto-Renal Syndrome,branchiootorenal syndrome 2
D019280,Branchio-Oto-Renal Syndrome,branchio-oto-renal syndrome
D019280,Branchio-Oto-Renal Syndrome,branchio-oculo-facial syndrome
D019282,Wasting Syndrome,wasting syndrome
D019283,"Pancreatitis, Acute Necrotizing",hemorrhagic necrotic pancreatitis
D019283,"Pancreatitis, Acute Necrotizing","pancreatitis, acute necrotizing"
D019292,Skull Base Neoplasms,skull base neoplasms
D019294,"Xanthomatosis, Cerebrotendinous","xanthomatosis, cerebrotendinous"
D019305,"Epilepsy, Rolandic","epilepsy, rolandic"
D019305,"Epilepsy, Rolandic",benign rolandic epilepsy
D019310,Pseudolymphoma,pseudolymphoma
D019315,Retrobulbar Hemorrhage,retrobulbar hemorrhage
D019318,Porcine Reproductive and Respiratory Syndrome,porcine reproductive and respiratory syndrome
D019320,"Embolism, Paradoxical","embolism, paradoxical"
D019337,Hematologic Neoplasms,hematopoietic neoplasms
D019337,Hematologic Neoplasms,hematologic neoplasms
D019339,Port-Wine Stain,port-wine stain
D019349,Roseolovirus Infections,roseolovirus infections
D019350,Astroviridae Infections,astroviridae infections
D019351,Rubulavirus Infections,rubulavirus infections
D019446,Endotoxemia,endotoxemia
D019449,Pouchitis,pouchitis
D019462,"Syncope, Vasovagal","syncope, malignant neurocardiogenic"
D019462,"Syncope, Vasovagal","syncope, cerebral"
D019462,"Syncope, Vasovagal","syncope, vasovagal"
D019462,"Syncope, Vasovagal","syncope, supine"
D019465,Craniofacial Abnormalities,craniofacial abnormalities
D019512,"Pancreatitis, Alcoholic","pancreatitis, alcoholic"
D019522,Vaginal Discharge,vaginal discharge
D019534,Shoulder Impingement Syndrome,outlet impingement syndrome
D019534,Shoulder Impingement Syndrome,shoulder impingement syndrome
D019534,Shoulder Impingement Syndrome,internal impingement syndrome
D019534,Shoulder Impingement Syndrome,coracohumeral impingement syndrome
D019553,"Tooth, Nonvital","tooth, nonvital"
D019553,"Tooth, Nonvital","teeth, endodontically-treated"
D019557,"Dermatitis, Perioral","dermatitis, periocular"
D019557,"Dermatitis, Perioral","dermatitis, perioral"
D019559,Capillary Leak Syndrome,capillary leak syndrome
D019559,Capillary Leak Syndrome,clinical capillary leak syndrome
D019567,Back Injuries,back injuries
D019568,"Lung, Hyperlucent","lung, hyperlucent"
D019568,"Lung, Hyperlucent",unilateral hyperlucent lung
D019568,"Lung, Hyperlucent",swyer-james syndrome
D019569,Hemifacial Spasm,hemifacial myokymia
D019569,Hemifacial Spasm,hemifacial spasm
D019571,Arrhythmogenic Right Ventricular Dysplasia,arrhythmogenic right ventricular dysplasia
D019572,Retinal Neoplasms,retinal cancer
D019572,Retinal Neoplasms,retinal neoplasms
D019574,Optic Nerve Neoplasms,optic nerve neoplasms
D019574,Optic Nerve Neoplasms,malignant optic nerve neoplasm
D019574,Optic Nerve Neoplasms,malignant optic nerve sheath neoplasms
D019574,Optic Nerve Neoplasms,optic nerve sheath neoplasm
D019574,Optic Nerve Neoplasms,benign optic nerve sheath neoplasms
D019574,Optic Nerve Neoplasms,benign optic nerve neoplasm
D019575,"Blindness, Cortical","blindness, cortical"
D019575,"Blindness, Cortical",anton syndrome
D019575,"Blindness, Cortical","blindness, cortical, transient"
D019575,"Blindness, Cortical","blindness, cortical, post-ictal"
D019578,Multiple System Atrophy,multiple system atrophy
D019585,Intracranial Hypotension,"intracranial hypotension, essential"
D019585,Intracranial Hypotension,"intracranial hypotension, secondary"
D019585,Intracranial Hypotension,intracranial hypotension
D019585,Intracranial Hypotension,cerebrospinal fluid hypovolemia
D019586,Intracranial Hypertension,intracranial hypertension
D019595,Severe Dengue,severe dengue
D019595,Severe Dengue,dengue shock syndrome
D019636,Neurodegenerative Diseases,"degenerative diseases, spinal cord"
D019636,Neurodegenerative Diseases,"degenerative diseases, central nervous system"
D019636,Neurodegenerative Diseases,neurodegenerative diseases
D019687,Uterine Inversion,uterine inversion
D019693,"Hepatitis, Autoimmune","hepatitis, autoimmune"
D019694,"Hepatitis B, Chronic","hepatitis b, chronic"
D019698,"Hepatitis C, Chronic","hepatitis c, chronic"
D019701,"Hepatitis D, Chronic","hepatitis d, chronic"
D019767,Maxillofacial Abnormalities,maxillofacial abnormalities
D019773,Epiretinal Membrane,epiretinal membrane
D019773,Epiretinal Membrane,preretinal macular fibrosis
D019838,Neck Injuries,neck injuries
D019846,Miller Fisher Syndrome,miller fisher syndrome
D019851,Thrombophilia,thrombophilia
D019867,Anti-Glomerular Basement Membrane Disease,anti-glomerular basement membrane disease
D019871,Dyskeratosis Congenita,dyskeratosis congenita
